ID	X	Y	Z
5309	421666.6667	382666.6667	1705
5310	421833.3333	382666.6667	1710
5311	422000	382666.6667	1622
5312	422166.6667	382666.6667	1795
5313	422333.3333	382666.6667	1975
5314	422500	382666.6667	1912
5315	422666.6667	382666.6667	1991
5316	422833.3333	382666.6667	1876
5317	423000	382666.6667	1712
5318	423166.6667	382666.6667	1637
5319	423333.3333	382666.6667	1700
5320	423500	382666.6667	1772
5321	423666.6667	382666.6667	1701
5322	423833.3333	382666.6667	1639
5323	424000	382666.6667	1611
5324	424166.6667	382666.6667	1654
5325	424333.3333	382666.6667	1643
5326	424500	382666.6667	1677
5327	424666.6667	382666.6667	1837
5328	424833.3333	382666.6667	1632
5329	425000	382666.6667	1598
5330	425166.6667	382666.6667	1517
5331	425333.3333	382666.6667	1491
5332	425500	382666.6667	1505
5333	425666.6667	382666.6667	1617
5334	425833.3333	382666.6667	1719
5335	426000	382666.6667	1809
5336	426166.6667	382666.6667	1997
5337	426333.3333	382666.6667	1866
5338	426500	382666.6667	1835
5339	426666.6667	382666.6667	1954
5340	426833.3333	382666.6667	2154
5341	427000	382666.6667	2269
5342	427166.6667	382666.6667	2239
5343	427333.3333	382666.6667	2447
5344	427500	382666.6667	2478
5345	427666.6667	382666.6667	2324
5346	427833.3333	382666.6667	2447
5347	428000	382666.6667	2764
5348	428166.6667	382666.6667	2757
5349	428333.3333	382666.6667	2712
5350	428500	382666.6667	2425
5351	428666.6667	382666.6667	2337
5352	428833.3333	382666.6667	2300
5353	429000	382666.6667	1984
5354	429166.6667	382666.6667	1942
5355	429333.3333	382666.6667	2115
5356	429500	382666.6667	2200
5357	429666.6667	382666.6667	2039
5358	429833.3333	382666.6667	1954
5359	430000	382666.6667	2149
5360	430166.6667	382666.6667	2175
5361	430333.3333	382666.6667	2203
5362	430500	382666.6667	2086
5363	430666.6667	382666.6667	2048
5364	430833.3333	382666.6667	2451
5365	431000	382666.6667	2720
5366	431166.6667	382666.6667	2541
5367	431333.3333	382666.6667	2328
5368	431500	382666.6667	2356
5369	431666.6667	382666.6667	2451
5370	431833.3333	382666.6667	2421
5371	432000	382666.6667	2111
5372	432166.6667	382666.6667	2002
5373	432333.3333	382666.6667	1942
5374	432500	382666.6667	1867
5375	432666.6667	382666.6667	1924
5376	432833.3333	382666.6667	1849
5377	433000	382666.6667	1955
5378	433166.6667	382666.6667	2109
5379	433333.3333	382666.6667	2020
5380	433500	382666.6667	1884
5381	433666.6667	382666.6667	1870
5382	433833.3333	382666.6667	2059
5383	434000	382666.6667	2167
5384	434166.6667	382666.6667	1924
5385	434333.3333	382666.6667	1845
5386	434500	382666.6667	1987
5387	434666.6667	382666.6667	2017
5388	434833.3333	382666.6667	2172
5389	435000	382666.6667	2350
5390	435166.6667	382666.6667	2738
5391	435333.3333	382666.6667	2787
5392	435500	382666.6667	2814
5393	435666.6667	382666.6667	2842
5394	435833.3333	382666.6667	2775
5395	436000	382666.6667	2563
5396	436166.6667	382666.6667	2421
5397	436333.3333	382666.6667	2484
5398	436500	382666.6667	2587
5399	436666.6667	382666.6667	2557
5400	436833.3333	382666.6667	2470
5401	437000	382666.6667	2409
5402	437166.6667	382666.6667	2423
5403	437333.3333	382666.6667	2412
5404	437500	382666.6667	2356
5405	437666.6667	382666.6667	2269
5406	437833.3333	382666.6667	2209
5407	438000	382666.6667	2118
5408	438166.6667	382666.6667	2036
5409	421000	382500	1371
5410	421166.6667	382500	1602
5411	421333.3333	382500	1556
5412	421500	382500	1747
5413	421666.6667	382500	1786
5414	421833.3333	382500	1993
5415	422000	382500	1939
5416	422166.6667	382500	2087
5417	422333.3333	382500	2198
5418	422500	382500	2331
5419	422666.6667	382500	2523
5420	422833.3333	382500	2313
5421	423000	382500	1955
5422	423166.6667	382500	1811
5423	423333.3333	382500	1814
5424	423500	382500	1877
5425	423666.6667	382500	1771
5426	423833.3333	382500	1723
5427	424000	382500	1826
5428	424166.6667	382500	1803
5429	424333.3333	382500	1683
5430	424500	382500	1517
5431	424666.6667	382500	1559
5432	424833.3333	382500	1432
5433	425000	382500	1413
5434	425166.6667	382500	1709
5435	425333.3333	382500	1893
5436	425500	382500	1731
5437	425666.6667	382500	1934
5438	425833.3333	382500	2090
5439	426000	382500	2042
5440	426166.6667	382500	1881
5441	426333.3333	382500	1839
5442	426500	382500	2213
5443	426666.6667	382500	2136
5444	426833.3333	382500	2285
5445	427000	382500	2651
5446	427166.6667	382500	2649
5447	427333.3333	382500	2626
5448	427500	382500	2715
5449	427666.6667	382500	2583
5450	427833.3333	382500	2768
5451	428000	382500	2933
5452	428166.6667	382500	3134
5453	428333.3333	382500	2727
5454	428500	382500	2558
5455	428666.6667	382500	2377
5456	428833.3333	382500	2148
5457	429000	382500	2074
5458	429166.6667	382500	2304
5459	429333.3333	382500	2394
5460	429500	382500	2331
5461	429666.6667	382500	2079
5462	429833.3333	382500	2041
5463	430000	382500	2168
5464	430166.6667	382500	2509
5465	430333.3333	382500	2348
5466	430500	382500	2011
5467	430666.6667	382500	2278
5468	430833.3333	382500	2536
5469	431000	382500	3173
5470	431166.6667	382500	3148
5471	431333.3333	382500	2925
5472	431500	382500	2918
5473	431666.6667	382500	2895
5474	431833.3333	382500	2723
5475	432000	382500	2412
5476	432166.6667	382500	2303
5477	432333.3333	382500	2117
5478	432500	382500	1974
5479	432666.6667	382500	1986
5480	432833.3333	382500	1941
5481	433000	382500	2039
5482	433166.6667	382500	2178
5483	433333.3333	382500	2203
5484	433500	382500	2014
5485	433666.6667	382500	2055
5486	433833.3333	382500	2152
5487	434000	382500	2193
5488	434166.6667	382500	2073
5489	434333.3333	382500	1899
5490	434500	382500	1878
5491	434666.6667	382500	1931
5492	434833.3333	382500	2026
5493	435000	382500	2212
5494	435166.6667	382500	2521
5495	435333.3333	382500	2652
5496	435500	382500	2509
5497	435666.6667	382500	2505
5498	435833.3333	382500	2390
5499	436000	382500	2368
5500	436166.6667	382500	2524
5501	436333.3333	382500	2869
5502	436500	382500	2952
5503	436666.6667	382500	2733
5504	436833.3333	382500	2541
5505	437000	382500	2440
5506	437166.6667	382500	2367
5507	437333.3333	382500	2344
5508	437500	382500	2305
5509	437666.6667	382500	2226
5510	437833.3333	382500	2172
5511	438000	382500	2092
5512	438166.6667	382500	2074
5513	421000	382333.3333	1838
5514	421166.6667	382333.3333	1931
5515	421333.3333	382333.3333	2017
5516	421500	382333.3333	1878
5517	421666.6667	382333.3333	2150
5518	421833.3333	382333.3333	2278
5519	422000	382333.3333	2396
5520	422166.6667	382333.3333	2360
5521	422333.3333	382333.3333	2062
5522	422500	382333.3333	2301
5523	422666.6667	382333.3333	2473
5524	422833.3333	382333.3333	2506
5525	423000	382333.3333	2268
5526	423166.6667	382333.3333	2057
5527	423333.3333	382333.3333	1935
5528	423500	382333.3333	1956
5529	423666.6667	382333.3333	1974
5530	423833.3333	382333.3333	1921
5531	424000	382333.3333	1811
5532	424166.6667	382333.3333	1715
5533	424333.3333	382333.3333	1588
5534	424500	382333.3333	1499
5535	424666.6667	382333.3333	1554
5536	424833.3333	382333.3333	1404
5537	425000	382333.3333	1707
5538	425166.6667	382333.3333	1770
5539	425333.3333	382333.3333	2010
5540	425500	382333.3333	2301
5541	425666.6667	382333.3333	2355
5542	425833.3333	382333.3333	2319
5543	426000	382333.3333	2434
5544	426166.6667	382333.3333	2521
5545	426333.3333	382333.3333	2228
5546	426500	382333.3333	2146
5547	426666.6667	382333.3333	2426
5548	426833.3333	382333.3333	2202
5549	427000	382333.3333	2553
5550	427166.6667	382333.3333	2991
5551	427333.3333	382333.3333	3097
5552	427500	382333.3333	2966
5553	427666.6667	382333.3333	2844
5554	427833.3333	382333.3333	3064
5555	428000	382333.3333	3104
5556	428166.6667	382333.3333	3175
5557	428333.3333	382333.3333	2932
5558	428500	382333.3333	3027
5559	428666.6667	382333.3333	2767
5560	428833.3333	382333.3333	2523
5561	429000	382333.3333	2311
5562	429166.6667	382333.3333	2454
5563	429333.3333	382333.3333	2821
5564	429500	382333.3333	2664
5565	429666.6667	382333.3333	2621
5566	429833.3333	382333.3333	2632
5567	430000	382333.3333	2623
5568	430166.6667	382333.3333	2729
5569	430333.3333	382333.3333	2358
5570	430500	382333.3333	2234
5571	430666.6667	382333.3333	2411
5572	430833.3333	382333.3333	2645
5573	431000	382333.3333	3223
5574	431166.6667	382333.3333	3203
5575	431333.3333	382333.3333	2819
5576	431500	382333.3333	2662
5577	431666.6667	382333.3333	2638
5578	431833.3333	382333.3333	2538
5579	432000	382333.3333	2301
5580	432166.6667	382333.3333	2209
5581	432333.3333	382333.3333	2092
5582	432500	382333.3333	2197
5583	432666.6667	382333.3333	2162
5584	432833.3333	382333.3333	2034
5585	433000	382333.3333	2052
5586	433166.6667	382333.3333	2144
5587	433333.3333	382333.3333	2256
5588	433500	382333.3333	2360
5589	433666.6667	382333.3333	2265
5590	433833.3333	382333.3333	2335
5591	434000	382333.3333	2263
5592	434166.6667	382333.3333	2115
5593	434333.3333	382333.3333	2023
5594	434500	382333.3333	2065
5595	434666.6667	382333.3333	1993
5596	434833.3333	382333.3333	2011
5597	435000	382333.3333	2044
5598	435166.6667	382333.3333	2144
5599	435333.3333	382333.3333	2243
5600	435500	382333.3333	2309
5601	435666.6667	382333.3333	2251
5602	435833.3333	382333.3333	2265
5603	436000	382333.3333	2380
5604	436166.6667	382333.3333	2572
5605	436333.3333	382333.3333	2952
5606	436500	382333.3333	3272
5607	436666.6667	382333.3333	3022
5608	436833.3333	382333.3333	2801
5609	437000	382333.3333	2678
5610	437166.6667	382333.3333	2464
5611	437333.3333	382333.3333	2390
5612	437500	382333.3333	2323
5613	437666.6667	382333.3333	2274
5614	437833.3333	382333.3333	2189
5615	438000	382333.3333	2176
5616	438166.6667	382333.3333	2110
